standardized,pEC50
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=CC=C3)C2)C(O)=C1N(CC)C1=CC=CC=C1,7.886056648
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)N2CC3(COC3)C2)=NN1C1CCCC1,5.229737262
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NCC2=NC=CO2)=NN1C1CCCC1,6.08249449
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NCCC2=NN=NN2)=NN1C1CCCC1,5.136617652
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=CN=C3OC)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,11
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3CC3)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.69897
O=C(CC(CCN1CCCC(F)(F)C1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1)NC1=NN=NN1,7.619788758
CCC1=CC=CC(CC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=NC=C(F)C=C3F)C2)=C1O,10.69897
CCCSC1=NC(=O)C(CC2=CC=CC=C2)=C(O)N1C1=CC=CC=C1OC,6.468521083
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C(=O)N(CCC)CC2=CC=CC=C2)C(=O)N1,6.920818754
CCCCC1=NC(=O)C(C(=O)N2CCC(C3=CC=C(Cl)C=N3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.56863624
CCC(O)CNC(=O)CC(CCC1CCCCC1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,7.161150909
COC(=O)CN(C)C(=O)CC(CCC1CCCCC1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,6.343901798
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2CCCCC2)CC(=O)O)=NN1CC(C)C,5.252588192
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2=CC=CC=C2)C(=O)NC2CCC2)=NN1CC(C)C,5.899629455
COC1=CC=CC=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,6.630784143
CCCCC1=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.585026652
CCCCC1=NC(=O)C(C(=O)N2CCC(C3=CC=C(Cl)C=C3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.823908741
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2=NN=NN2)=NN1C1CCCC1,6.407823243
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1,5.301029996
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC(C)=C1,6.537602002
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1Cl,6.602059991
C=CCC1=C(O)N(C2=CC=CC=C2OC)C(SCCC)=NC1=O,6.244125144
CCCCC1=NC(=O)C(CC2=CC=C(OC)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,7.886056648
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(C3=CC=C(Cl)C=C3)O2)C(=O)N1,6.744727495
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2=CC=CC=C2)CC(=O)O)=NN1C1=CC=C(F)C=C1,5.522878745
CCC(O)CNC(=O)C(CCC1=CC=CC=C1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,6.504455662
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=CC=C3)O2)C(=O)N1,7.886056648
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2C3CCC2CC3)CC(=O)NC2CCC2)=NN1C1CCCC1,6.440093375
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NCC2=NN=NN2)=NN1C1CCCC1,6.159266765
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCC2)CC(=O)O)=NN1C1CCCC1,6.400116928
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2(C)CC2)=NN1C1CCCC1,5.301029996
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCNCC2)CC(=O)O)=NN1C1CCCC1,6.09420412
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2C(C)CCCC2C)CC(=O)O)=NN1C1CCCC1,5.675306086
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2C3CCC2CC3)CC(=O)O)=NN1C1CCCC1,5.121363327
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NNC(CC3=CC=CC=C3)=N2)C(=O)N1,6.48148606
CCC(=O)CNC(=O)C(CCC1=CC=CC=C1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,5.061980903
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCOCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,6.625251654
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC2=NN=CN2)=NN1C1CCCC1,6.872895202
CCCN1N=C(C(=O)NC(CCC2CCCCC2)CC(=O)O)C=C1C1=C(OC)C=CC=C1OC,6.380906669
COCCNC(=O)C(CCC1=CC=CC=C1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,6.386158178
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C(=O)NCC2=CC=CC=C2)C(=O)N1,5.958607315
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2CC(F)(F)C2)=NN1C1CCCC1,8.045757491
CCCSC1=NC(=O)C(C)=C(O)N1C1=CC=CC=C1OC,5.853871964
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1OC,7.397940009
CCCSC1=NC(=O)C=C(O)N1C1=CC=C(OC)C=C1,6.167491087
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1CC,6.853871964
CCCSC1=NC(=O)C(C(C)C)=C(O)N1C1=CC=CC=C1OC,6.346787486
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(N3C=C(Cl)C=CC3=O)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.30103
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=CC=C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.301029996
COC(=O)CN(C)C(=O)C(CCC1=CC=CC=C1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,6.684029655
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2CCCCC2)CC(=O)O)=NN1C,5.002613616
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1OCC,7
CCCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1OC,6.698970004
CCCCC1=NC(=O)C=C(O)N1C1=C(C)C=CC=C1OC,8.522878745
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=C(Cl)C=N3)C2)C(O)=C1N(CC)C1=CC=CC=C1,9.552841969
COC1=CC=CC(OC)=C1N1C(COC2CCC2)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3)C2)=C1O,9.22184875
CCOCC1=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3F)C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.15490196
CCOCC1=NC(=O)C(C(=O)N2CCC(C3=CC=C(F)C=C3F)C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.69897
CCCCC1=C(O)N(C2=CC=CC=C2OC)C(SCCC)=NC1=O,5.769551079
COC1=CC=CC(OC)=C1N1C(C2CCCC2)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3)C2)=C1O,8.721246399
CCC1=CC=CC(CC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3F)C2)=C1O,10.39794001
COC1=CC=CC(OC)=C1N1C(CCCC(F)(F)F)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3)C2)=C1O,8.721246399
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C(=O)N(C)CCC2=CC=C(Cl)C=C2)C(=O)N1,8.031517051
CCCCC1=NC(=O)C(C(=O)N2CCC(C3=CC=CC=N3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.769551079
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3=CC=C(F)C=C3)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,10.09691001
COC1=CC=CC(OC)=C1N1C(C2=CN=CC(C)=C2)=NC(=O)C(S(=O)(=O)C2=CC=C(C3CC3)C=C2)=C1O,8.301029996
COCCNC(=O)CC(CCC1CCCCC1)NC(=O)C1=NN(CC(C)C)C(C2=C(OC)C=CC=C2OC)=C1,5.498940738
CCCC(NC(=O)C1=CC=C(C2=CC=CC=C2C2=NC3=CC=CC=C3N2)C(C(=O)O)=C1)C1=CC=CC=C1,8.244125144
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCC2CCCCC2)CC(N)=O)=NN1CC(C)C,5.140261434
COC1=CC=CC(OC)=C1N1C(COC2CC2)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3)C2)=C1O,9.397940009
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=CC=C3)C2)C(O)=C1N(C)C1=CC=CC=C1,7.420216403
CCC(CC)N1C(CC2=CC=CS2)=NC2=CC(C(=O)NC(CC(=O)O)CC(C)C)=CC=C21,7.327902142
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC(OC)=C1,6.026872146
CCCCC1=NC(=O)C=C(O)N1C1=C(OC)C=CC=C1OC,7.958607315
C=CCN1C(O)=CC(=O)N=C1SC(C)CC,5.356547324
COC1=CC=CC(C2=C(C)N(CC3=C(F)C=CC=C3C(F)(F)F)C(=O)N(CC(NCCCC(=O)[O-])C3=CC=CC=C3)C2=O)=C1F,5.446714235
CCN(C1=CC=CC=C1)C1=C(O)C(C(=O)N2CCC(C3=NC=C(F)C=C3F)C2)=C(O)N=C1C1=NN(C)C=C1,9.522878745
CCC1=CC=CC(CC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=NC=CC=C3F)C2)=C1O,10.52287875
COC1=CC=CC(OC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=CC=C(F)C=C3F)C2)=C1O,10.69897
C#CC1=CC=CC=C1C1=CC(C(=O)NC(CCN2CCCCC2)CC(=O)NC2CCC2)=NN1C1CCCC1,6.573488739
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=CC=C3)C2)C(O)=C1N(C)C1=CC=C(OC)C=C1,7.207608311
COC1=CC=CC(OC)=C1N1C(C2=CC=C(C)C=N2)=NC(=O)C(C(=O)N2CCC(C3=CC=C(F)C=C3F)C2)=C1O,8.744727495
CCC1=CC=CC(CC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=NC=C(Cl)C=C3F)C2)=C1O,10.22184875
COC1=CC=CC(OC)=C1N1C(C2=CC=C(C)N=C2)=NC(=O)C(C(=O)N2CCC(C3=CC=C(F)C=C3F)C2)=C1O,9.698970004
CCCCC1=NC(=O)C(C(=O)N2CCC(C3=CC=NC=C3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,8.568636236
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CC(=O)O)C2CCCCC2)=NN1C1=CC=C(F)C=C1,5.004364805
CCC(CC)N1C(CC2=CC=CS2)=NC2=CC(C(=O)NC(CC(=O)[O-])CC(C)C)=CC=C21,10
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NC(CC3=CC=CC=C3)=NO2)C(=O)N1,7.366531544
COC1=CC=CC=C1N1C(O)=CC(=O)N=C1SCC(C)C,7.107905397
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1C,7
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1Br,6.809668302
COC1=CC=CC=C1N1C(O)=CC(=O)N=C1SC(C)C,7.638272164
CCCCC1=NC(=O)C=C(O)N1C1=CC=CC=C1OC,7.508638306
CCCCC1=NC(=O)C(C(=O)N2CCC(C3=CC=CN=C3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.522878745
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCCCCC2)CC(=O)O)=NN1C1CCCC1,6.742321425
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C(=O)OCC)C(=O)N1,6.346787486
COC1=CC=CC(OC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3F)C2)=C1O,10.69897
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1C(F)(F)F,7.045757491
CCN(CC)CCC(CC(=O)O)NC(=O)C1=NN(C2CCCC2)C(C2=C(OC)C=CC=C2OC)=C1,5.864867349
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCN(C)CC2)CC(=O)NC2CCC2)=NN1C1CCCC1,6.142064735
O=C(CC(CCN1CCCCC1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CS2)=C1)NC1CCC1,5.232398932
O=C(CC(CCN1CC2(COC2)C1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1)NC1CCC1,6.790484985
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(S(=O)(=O)C2=CC=C(N3C=CC=CC3=O)C=C2)C(=O)N1,9.301029996
O=C(CC(NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1)C(=O)NC1CCOCC1)NC1CCC1,6.772113295
COCCN(C)C(=O)CC(CCN1CCCCC1)NC(=O)C1=NN(C2CCCC2)C(C2=C(OC)C=CC=C2OC)=C1,5.61780279
CCCCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C(=O)N(C)C)C(=O)N1,5.958607315
CCC1=CC=CC(CC)=C1N1C(C2=NN(C)C=C2)=NC(=O)C(C(=O)N2CCC(C3=C(F)C=CC=C3F)C2)=C1O,10.69897
CCOCC1=C(C2=C(OC)C=CC=C2OC)C(O)=C(C2=NN=C(CC3=CC=C(C)C=N3)O2)C(=O)N1,10.63827216
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(CC4=CC=CC=C4)N3C2=O)CC2C3=CC=CC4=C3C(=CN4)CC21,5.659778047
COC1=CC=CC(OC)=C1C1=CC(C(=O)NC(CCN2CCOCC2)CC(=O)O)=NN1C1CCCC1,6.153044675
CCOCC1=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3)C2)=C(O)N1C1=C(OC)C=CC=C1OC,9.397940009
COC1=CC=CC(OC)=C1N1C(C2=CC=C(F)C=C2)=NC(=O)C(C(=O)N2CCC(C3=CC=CC=C3F)C2)=C1O,9.698970004
CCCCN(CCCC)C(=O)CN1CC(C2=CC=C3OCOC3=C2)C(C(=O)O)C1C1=CC=C(OC)C=C1,5.467374273
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=CC=C3)C2)C(O)=C1N1CCC2=CC=CC=C21,7.677780705
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=CC=CC=C3F)C2)C(O)=C1N(CC)C1=CC=CC=C1,8.075720714
CCCCC1=NC(O)=C(C(=O)N2CCC(C3=NC=C(F)C=C3F)C2)C(O)=C1N(CC)C1=CC=CC=C1,9.619788758
O=C(NCC1=CC=C(F)C=C1)N1CCN2C(=O)OC(C3=CC=CC=C3)(C3=CC=CC=C3)C2C1,5.648327353
CN1CCC2=CC(Cl)=C(O)C=C2C(C2=CC=CC=C2)C1,5.184381746
O=C(CC(CCNC(=O)C1COC1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1)NC1CCC1,6.754487332
CCCSC1=NC(=O)C=C(O)N1C1=CC=CC=C1F,6.795880017
CCCSC1=NC(=O)C(CC)=C(O)N1C1=CC=CC=C1OC,6.065501549
CN(C)CCC(CC(=O)NC1CCC1)NC(=O)C1=NN(C2CCCC2)C(C2=CC=CC=C2C(F)(F)F)=C1,6.078833949
COC1=CC=CC=C1N1C(SC)=NC(O)=CC1=O,4.233587153
CCCCC(=N)NC1=C(OC)C=CC=C1OC,7.522878745
C=CCSC1=NC(O)=C(CC)C(=O)N1C(C)CC,4.102922997
CCCSC1=NC(O)=C(CC)C(=O)N1C(C)CC,4.244887734
C=C(C)C1=CC(NOS(=O)(=O)C2=CC=CC=C2)=C(C)C=C1O,5.119186408
COCC1COC2=NC=CC=C2C2=NN=C(NS(=O)(=O)CCC3=NC=C(C)C=N3)N21,6.744727495
CCC1=NN=C(N=C(O)CSC2=NC3=CC=CN=C3N2C2CCCCC2)S1,4.338187314
CC1=NC2=C3C(C4=CC=CO4)=NC(N4CCCCC4)=NC3=NN2C(C)=C1,4.015022874
COCC1COC2=CC=C(F)C=C2C2=NN=C(NS(=O)(=O)CCC3=NC=C(C)C=N3)N21,5.387216143
COC(C1=NC=C(C)C=N1)C(C)S(=O)(=O)NC1=NN=C2C3=CC=CN=C3OCC(CO)N12,5.744727495
CCCCC1=NC(O)=C(NS(=O)(=O)C(C)C)C(=O)N1C1=C(OC)C=CC=C1OC,6.127843727
C=C1COC2=NC=CC=C2C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(Cl)C=N3)N12,6.070581074
CC1=CN=C(CCS(=O)(=O)NC(=NC2COC(C)(C)OC2)NN=C(O)C2=CC=CN=C2Br)N=C1,6.193820026
COCC1COC2=CC=C(F)C=C2C2=NN=C(NS(=O)(=O)C(C)C(OC)C3=NC=C(C)C=N3)N21,6.769551079
COCC1COC2=CC=CC=C2C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(OC)C=N3)N21,6.920818754
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C3C4=CC=CN=C4OCC(CO)N23)N=C1,6.337242168
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C3C4=NC=CC=C4OCC(CO)N23)N=C1,5.677780705
COCC1COC2=CC=C(OC)N=C2C2=NN=C(NS(=O)(=O)C(C)C(C)C3=NC=C(C)C=N3)N21,6.431798276
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C(F)=C2)=C(O)N1C(COC)C1=CC=CC(F)=C1,8.301029996
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(COC)C1=CC(F)=CC(F)=C1,8.301029996
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C1CCC2=CC=CC=C21,7.259637311
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C(F)=C2)=C(O)N1C(COC)C1=CC=CC=C1,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C(F)(F)F)C=N2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(C)C1=CC=CC=C1,7.259637311
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(CC)C1=CC=CC=C1,6.698970004
CCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(COC)C1=CC=CC=C1,6.698970004
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(COC)C1=CC=CC=C1,6.698970004
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Cl)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(F)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
COC1=CC=CC(OC)=C1N1C(CCC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=CC=N2)=C1O,8.301029996
CCCCC1=NC(O)=C(NS(=O)(=O)C2=CC=CC=C2)C(=O)N1C1=C(OC)C=CC=C1OC,6.612610174
CCCCC1=NC(=O)C(S(=O)(=O)C2=C(C)OC(C)=C2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2CCC(O)CC2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
CCCCC1=NC(O)=C(NS(=O)(=O)C2CCCCC2)C(=O)N1C1=C(OC)C=CC=C1OC,6.714442691
CCN1C(=CC=C2SC(=S)N(C)C2=O)SC(C2=CC=CC=C2)=C1C1=CC=CC=C1,5.102372909
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C(F)=C2)=C(O)N1C(COC)C1=CC=CC(C#N)=C1,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(C)C1=CC=CC(C#N)=C1,6.698970004
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C1=C(C#N)C=CC=C1CC,7.259637311
COCC(C1=CC(F)=CC(F)=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C1CCC2=CC=CC=C21,7.259637311
CC(C)OCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C1CCC2=CC=CC=C21,7.259637311
COCC(C1=CC=CC=C1)N1C(CC2CC2)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,6.698970004
COCC(C1=CC=CC=C1)N1C(C2CCCO2)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,6.698970004
COCC(C1=CC=CC=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C(F)=C2)=C1O,8.301029996
COCC(C1=CC=CC=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(F)C(F)=C2)=C1O,8.301029996
CCCCC1=NC(O)=C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)=C1C1=CC=CC(OC)=C1,7.259637311
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(CC)C1=CC=CC=C1,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(COC)C1=CC=CC=C1,7.259637311
CCC(C1=CC=CC=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,6.698970004
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(C)C1=CC=C(OC)C=C1,6.698970004
COCC(C1=CC=CC=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,7.259637311
COC1=CC=CC(OC)=C1N1C(C2CCCC2)=NC(O)=C(NS(=O)(=O)CCC2=NC=C(F)C=N2)C1=O,8.552841969
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C)C=C2)=C(O)N1C(C)C1=CC=CC=C1,6.698970004
CCCCC1=NC(=O)C(S(=O)(=O)CC2=CC=CC=C2)=C(O)N1C1=C(OC)C=CC=C1OC,7.259637311
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C3C4=CC(C(F)(F)F)=CC=C4COC(CO)N23)N=C1,5.675717545
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C3CCC=CC4=CC=CC(F)=C4N32)N=C1,7.008773924
CCCCC1=NC(O)=C(NS(=O)(=O)CC2=CC=CC=C2)C(=O)N1C1=C(OC)C=CC=C1OC,6.71219827
COCC1COC2=CC(F)=C(F)C=C2C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(C)C=N3)N21,5.769551079
CCCCC1=NC(O)=C(NS(=O)(=O)CC(C)C2=NC=C(F)C=N2)C(=O)N1C1=C(OC)C=CC=C1OC,7.958607315
COCC1COC2=CC=C(F)C=C2C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(C)C=N3)N21,7.552841969
COCC1COC2=CC=CC=C2C2=NN=C(NS(=O)(=O)C(C)C(OC(C)C)C3=NC=C(C)C=N3)N21,7.769551079
CCCCC1=CC2=CC(=O)C(C)(OC(=O)CC)C(=O)C2=CN1C1CCCCC1,4.110138279
CCCCC1=NC(=O)C(S(=O)(=O)C2CCN(CC)CC2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
COC1=CC=CC(OC)=C1N1C(C2=CN=CC(C)=C2)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,7.259637311
COC1=CC=CC(OC)=C1N1C(NS(=O)(=O)CCC2=CC=C(F)C=C2C#N)=NN=C1C1=CC=CC(O)=N1,6.173925197
COC1=CC=CC(OC)=C1N1C(C2=CC=CC=C2)=NC(O)=C(NS(=O)(=O)CCC2=NC=C(F)C=N2)C1=O,8.823908741
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(CC)C1=CC=CC(C#N)=C1,8.301029996
CCC(C1=CC=CC(C#N)=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,8.301029996
COCC(C1=CC=CC(C#N)=C1)N1C(COC(C)C)=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C1O,8.301029996
COC1=CC=CC(OC)=C1N1C(C2CCCC2)=NC(=O)C(S(=O)(=O)C2=CC=C(C)C=C2)=C1O,8.301029996
CCCCC1=NC(O)=C(C2=NN=C(CC3=CSC(C)=N3)O2)C(O)=C1C1=CC=CC(CC)=C1,8.259637311
CCCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(COC)C1=CC=CC=C1,7.259637311
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(Br)C=C2)=C(O)N1C(CC)C1=CC=CC(OC)=C1,7.259637311
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C3CC3)C=N2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C(=O)NC)C=C2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C)C=C2)=C(O)N1C(COC)C1=CC=CC=C1,8.301029996
CCOCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C)C=C2)=C(O)N1C1=C(CC)C=CC=C1CC,8.301029996
CC1=CN=C(C(OC(C)C)C(C)S(=O)(=O)NC2=NN=C3C(C)CC=CC4=CC=CC(F)=C4N23)N=C1,8.065501549
CCCCC1=NC(=O)C(S(=O)(=O)C2=CC=C(C)C=N2)=C(O)N1C1=C(CC)C=CC=C1CC,8.301029996
CCCCC1=NC(O)=C(NS(=O)(=O)CCC2=CC=CC=C2)C(=O)N1C1=C(OC)C=CC=C1OC,6.714442691
CCCCC1=NC(=O)C(S(=O)(=O)C2CCN(C(=O)CC(F)(F)F)CC2)=C(O)N1C1=C(OC)C=CC=C1OC,8.301029996
